   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 20.679421968088718100
K2 = -280.888861436396837000
K3 = 1671.654556442052130000
K4 = -4675.643779978156090000
K5 = 6806.919326968491080000
K6 = -4345.597476951777940000
K7 = 1304.663520189002160000
__________________________

Òermometr ¹ 6 (D-4-6)
 
Measured   R,Ohm 4227.674 3762.201 3379.671 3112.899 2918.149 2769.470 
  3725.00   5.070    3445.00   5.790    3165.00   6.784    2885.00   8.220

  2880.00   8.252    2600.00  10.511    2320.00  14.422    2040.00  22.066
  2875.00   8.283    2595.00  10.563    2315.00  14.517    2035.00  22.262
  2870.00   8.315    2590.00  10.615    2310.00  14.612    2030.00  22.460
  2865.00   8.347    2585.00  10.668    2305.00  14.709    2025.00  22.661
  2860.00   8.380    2580.00  10.721    2300.00  14.807    2020.00  22.865
  2855.00   8.413    2575.00  10.775    2295.00  14.906    2015.00  23.072
  2850.00   8.446    2570.00  10.829    2290.00  15.006    2010.00  23.282
  2845.00   8.479    2565.00  10.884    2285.00  15.107    2005.00  23.495
  2840.00   8.512    2560.00  10.939    2280.00  15.210    2000.00  23.711
  2835.00   8.546    2555.00  10.995    2275.00  15.314    1995.00  23.930
  2830.00   8.580    2550.00  11.052    2270.00  15.419    1990.00  24.153
  2825.00   8.614    2545.00  11.109    2265.00  15.526    1985.00  24.378
  2820.00   8.649    2540.00  11.167    2260.00  15.633    1980.00  24.607
  2815.00   8.684    2535.00  11.225    2255.00  15.743    1975.00  24.840
  2810.00   8.719    2530.00  11.284    2250.00  15.853    1970.00  25.076
  2805.00   8.755    2525.00  11.343    2245.00  15.965    1965.00  25.315
  2800.00   8.790    2520.00  11.403    2240.00  16.078    1960.00  25.558
  2795.00   8.826    2515.00  11.464    2235.00  16.193    1955.00  25.804
  2790.00   8.863    2510.00  11.525    2230.00  16.309    1950.00  26.055
  2785.00   8.899    2505.00  11.587    2225.00  16.427    1945.00  26.309
  2780.00   8.936    2500.00  11.650    2220.00  16.546    1940.00  26.566
  2775.00   8.974    2495.00  11.713    2215.00  16.667    1935.00  26.828
  2770.00   9.011    2490.00  11.777    2210.00  16.789    1930.00  27.094
  2765.00   9.049    2485.00  11.841    2205.00  16.912    1925.00  27.363
  2760.00   9.088    2480.00  11.906    2200.00  17.038    1920.00  27.637
  2755.00   9.126    2475.00  11.972    2195.00  17.165    1915.00  27.915
  2750.00   9.165    2470.00  12.039    2190.00  17.293    1910.00  28.197
  2745.00   9.204    2465.00  12.106    2185.00  17.424    1905.00  28.484
  2740.00   9.244    2460.00  12.174    2180.00  17.556    1900.00  28.775
  2735.00   9.284    2455.00  12.243    2175.00  17.689    1895.00  29.070
  2730.00   9.324    2450.00  12.313    2170.00  17.825    1890.00  29.370
  2725.00   9.365    2445.00  12.383    2165.00  17.962    1885.00  29.675
  2720.00   9.406    2440.00  12.454    2160.00  18.101    1880.00  29.984
  2715.00   9.447    2435.00  12.526    2155.00  18.242    1875.00  30.298
  2710.00   9.489    2430.00  12.599    2150.00  18.385    1870.00  30.618
  2705.00   9.531    2425.00  12.672    2145.00  18.529    1865.00  30.942
  2700.00   9.574    2420.00  12.746    2140.00  18.676    1860.00  31.271
  2695.00   9.617    2415.00  12.822    2135.00  18.824    1855.00  31.606
  2690.00   9.660    2410.00  12.897    2130.00  18.975    1850.00  31.945
  2685.00   9.703    2405.00  12.974    2125.00  19.127    1845.00  32.291
  2680.00   9.748    2400.00  13.052    2120.00  19.282    1840.00  32.641
  2675.00   9.792    2395.00  13.130    2115.00  19.439    1835.00  32.997
  2670.00   9.837    2390.00  13.210    2110.00  19.597    1830.00  33.359
  2665.00   9.882    2385.00  13.290    2105.00  19.758    1825.00  33.727
  2660.00   9.928    2380.00  13.371    2100.00  19.922    1820.00  34.101
  2655.00   9.974    2375.00  13.453    2095.00  20.087    1815.00  34.481
  2650.00  10.021    2370.00  13.536    2090.00  20.255    1810.00  34.867
  2645.00  10.068    2365.00  13.620    2085.00  20.425    1805.00  35.259
  2640.00  10.115    2360.00  13.705    2080.00  20.597    1800.00  35.657
  2635.00  10.163    2355.00  13.791    2075.00  20.772    1795.00  36.062
  2630.00  10.211    2350.00  13.878    2070.00  20.949    1790.00  36.474
  2625.00  10.260    2345.00  13.966    2065.00  21.129    1785.00  36.892
  2620.00  10.309    2340.00  14.055    2060.00  21.311    1780.00  37.318
  2615.00  10.359    2335.00  14.145    2055.00  21.496    1775.00  37.750
  2610.00  10.409    2330.00  14.237    2050.00  21.683    1770.00  38.189
  2605.00  10.460    2325.00  14.329    2045.00  21.873    1765.00  38.636

  1760.00  39.090    1480.00  82.663    1200.00  214.853
  1755.00  39.552    1475.00  83.924    1195.00  219.029
  1750.00  40.022    1470.00  85.209    1190.00  223.306
  1745.00  40.499    1465.00  86.520    1185.00  227.687
  1740.00  40.985    1460.00  87.857    1180.00  232.174
  1735.00  41.478    1455.00  89.220    1175.00  236.771
  1730.00  41.980    1450.00  90.610    1170.00  241.481
  1725.00  42.491    1445.00  92.029    1165.00  246.307
  1720.00  43.010    1440.00  93.475    1160.00  251.253
  1715.00  43.538    1435.00  94.950    1155.00  256.322
  1710.00  44.075    1430.00  96.456    1150.00  261.518
  1705.00  44.621    1425.00  97.991    1145.00  266.845
  1700.00  45.177    1420.00  99.558    1140.00  272.306
  1695.00  45.742    1415.00  101.157    1135.00  277.906
  1690.00  46.317    1410.00  102.788    1130.00  283.649
  1685.00  46.902    1405.00  104.452    1125.00  289.540
  1680.00  47.498    1400.00  106.151    1120.00  295.582
  1675.00  48.103    1395.00  107.885    1115.00  301.782
  1670.00  48.719    1390.00  109.655    1110.00  308.143
  1665.00  49.346    1385.00  111.461    1105.00  314.670
  1660.00  49.984    1380.00  113.305    1100.00  321.370
  1655.00  50.634    1375.00  115.187    1095.00  328.247
  1650.00  51.294    1370.00  117.109    1090.00  335.308
  1645.00  51.967    1365.00  119.072    1085.00  342.557
  1640.00  52.651    1360.00  121.075    1080.00  350.002
  1635.00  53.348    1355.00  123.121    1075.00  357.649
  1630.00  54.057    1350.00  125.211    1070.00  365.504
  1625.00  54.779    1345.00  127.345
  1620.00  55.514    1340.00  129.525
  1615.00  56.262    1335.00  131.752
  1610.00  57.023    1330.00  134.026
  1605.00  57.799    1325.00  136.350
  1600.00  58.588    1320.00  138.724
  1595.00  59.392    1315.00  141.150
  1590.00  60.211    1310.00  143.629
  1585.00  61.045    1305.00  146.163
  1580.00  61.894    1300.00  148.752
  1575.00  62.758    1295.00  151.399
  1570.00  63.639    1290.00  154.104
  1565.00  64.536    1285.00  156.870
  1560.00  65.450    1280.00  159.697
  1555.00  66.380    1275.00  162.588
  1550.00  67.329    1270.00  165.544
  1545.00  68.295    1265.00  168.567
  1540.00  69.279    1260.00  171.659
  1535.00  70.282    1255.00  174.821
  1530.00  71.303    1250.00  178.056
  1525.00  72.345    1245.00  181.365
  1520.00  73.406    1240.00  184.751
  1515.00  74.487    1235.00  188.215
  1510.00  75.589    1230.00  191.760
  1505.00  76.712    1225.00  195.388
  1500.00  77.857    1220.00  199.100
  1495.00  79.024    1215.00  202.901
  1490.00  80.214    1210.00  206.792
  1485.00  81.427    1205.00  210.775
